Domain,Url From,Url To
staging.wlubookstore.com,/p-3028-ec-250-course-package-jerzy-jurek-konieczny-macroeconomics-for-business-students-2021.aspx,/adoption-search
staging.wlubookstore.com,/account.aspx,/
staging.wlubookstore.com,/c-76-textbook-rentals.aspx,/textbook-rentals
staging.wlubookstore.com,/p-19925-access-code-ebook-for-vistas-6e-supersite-plus-vtext-websam-36-month-access-non-returnable.aspx,/redeem-access-codes
staging.wlubookstore.com,/c-56-calendars-planners.aspx,/classroom/supplies/calendars-planners
staging.wlubookstore.com,/c-32-general-gifts.aspx,/classics/classics-accessories/classics-giftware
staging.wlubookstore.com,/p-19912-financial-accounting-7th-edition-with-connect-access.aspx,/adoption-search
staging.wlubookstore.com,/m-606-pearson-erpi.aspx,/adoption-search
staging.wlubookstore.com,/p-22228-csep-physical-activity-training-for-health-csep-path-resource-manual-3rd-edition.aspx,/adoption-search
staging.wlubookstore.com,/p-21466-ebook-whos-leading-you-success-and-meaning-in-the-digital-age.aspx,/adoption-search
staging.wlubookstore.com,/p-20377-14-zip-whitepurpgold-rugby.aspx,/Rugby-Heritage
staging.wlubookstore.com,/m-50-captus-press.aspx?pagenum=2,/adoption-search
staging.wlubookstore.com,/p-13410-casio-fx300ms-calculator.aspx,/classroom/supplies/calculators
staging.wlubookstore.com,/p-17396-faculty-of-criminology-hood.aspx,/classroom/program-wear/program-wear-tops
staging.wlubookstore.com,/p-22094-intermediate-accounting-13th-canadian-edition-with-wileyplus-vol-1-loose-leaf.aspx,/adoption-search
staging.wlubookstore.com,/c-48-techshop.aspx,/classroom/tech
staging.wlubookstore.com,/c-187-sweaters-and-hoodies.aspx,/classics/classics-tops/classics-hoodies-sweaters
staging.wlubookstore.com,/p-18062-mastering-geography-with-pearson-etext-for-geosystems-an-introduction-to-physical-geography-updated-fourth-canadian-edition-4e.aspx,/adoption-search
staging.wlubookstore.com,/t-returns_popup.aspx,/returns?page=1
staging.wlubookstore.com,/c-42-alumni.aspx,/community/alumni
staging.wlubookstore.com,/p-18023-access-code-mybizlab-with-pearson-etext-for-business-essentials-eighth-canadian-edition-8e.aspx,/redeem-access-codes
staging.wlubookstore.com,/p-18559-covington-degree-frame.aspx,/COVINGTON-DEGREE-FRAME
staging.wlubookstore.com,/p-19432-look-looking-out-looking-in-4th-edition-mindtap.aspx,/adoption-search
staging.wlubookstore.com,/p-19518-blkheather-laurier-14-zip.aspx,/clubhouse/club-house-tops/clubhouse-hoodies-sweaters?page=1
staging.wlubookstore.com,/p-19731-access-code-ebook-business-statistics-for-contemporary-decision-making-3rd-canadian-edition.aspx,/redeem-access-codes
staging.wlubookstore.com,/p-21116-white-champion-eco-crew.aspx,/Champion-Eco-Twill-Crew
